Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - German,pct_german
0500000US47187,47187,"Williamson County, Tennessee",184225,,20978,11.3871624372
0500000US47189,47189,"Wilson County, Tennessee",114618,,9165,7.9961262629
0500000US48001,48001,"Anderson County, Texas",58269,,3440,5.9036537438
0500000US48003,48003,"Andrews County, Texas",15006,,588,3.9184326269
0500000US48005,48005,"Angelina County, Texas",86550,,6175,7.134604275
0500000US48007,48007,"Aransas County, Texas",23391,,3109,13.2914368774
0500000US48009,48009,"Archer County, Texas",8944,,1598,17.866726297
0500000US48011,48011,"Armstrong County, Texas",1820,116,216,11.8681318681
0500000US48013,48013,"Atascosa County, Texas",45091,,4808,10.6628817281
0500000US48015,48015,"Austin County, Texas",28372,,5898,20.7881009446
0500000US48017,48017,"Bailey County, Texas",7096,,277,3.9036076663
0500000US48019,48019,"Bandera County, Texas",20477,,3204,15.6468232651
0500000US48021,48021,"Bastrop County, Texas",74023,,10754,14.5279169988
0500000US48023,48023,"Baylor County, Texas",3706,,303,8.1759309228
0500000US48025,48025,"Bee County, Texas",32083,,3017,9.4037340648
0500000US48027,48027,"Bell County, Texas",310155,,33615,10.8381293224
0500000US48029,48029,"Bexar County, Texas",1719902,,116107,6.7507916149
0500000US48031,48031,"Blanco County, Texas",10425,,2851,27.3477218225
0500000US48033,48033,"Borden County, Texas",642,110,44,6.8535825545
0500000US48035,48035,"Bosque County, Texas",18114,,2572,14.1989621287
0500000US48037,48037,"Bowie County, Texas",92460,,7157,7.7406446031
0500000US48039,48039,"Brazoria County, Texas",313813,,28824,9.1850879345
0500000US48041,48041,"Brazos County, Texas",194087,,23073,11.887967767
0500000US48043,48043,"Brewster County, Texas",9175,,773,8.4250681199
0500000US48045,48045,"Briscoe County, Texas",1674,112,135,8.064516129
0500000US48047,48047,"Brooks County, Texas",7236,,71,0.9812050857
0500000US48049,48049,"Brown County, Texas",38018,,2999,7.8883686675
0500000US48051,48051,"Burleson County, Texas",17160,,2737,15.9498834499
0500000US48053,48053,"Burnet County, Texas",42946,,6909,16.0876449495
0500000US48055,48055,"Caldwell County, Texas",38152,,3841,10.0676242399
0500000US48057,48057,"Calhoun County, Texas",21366,,3021,14.1392867172
0500000US48059,48059,"Callahan County, Texas",13521,,1219,9.0156053546
0500000US48061,48061,"Cameron County, Texas",405819,,8571,2.1120253118
0500000US48063,48063,"Camp County, Texas",12389,,691,5.5775284527
0500000US48065,48065,"Carson County, Texas",6215,,1123,18.0691874497
0500000US48067,48067,"Cass County, Texas",30324,,2028,6.6877720617
0500000US48069,48069,"Castro County, Texas",7984,,782,9.7945891784
0500000US48071,48071,"Chambers County, Texas",34562,,2789,8.0695561599
0500000US48073,48073,"Cherokee County, Texas",50690,,2775,5.4744525547
0500000US48075,48075,"Childress County, Texas",7047,,509,7.222931744
0500000US48077,48077,"Clay County, Texas",10718,,1217,11.3547303601
0500000US48079,48079,"Cochran County, Texas",3087,,255,8.260447036
0500000US48081,48081,"Coke County, Texas",3298,,312,9.4602789569
0500000US48083,48083,"Coleman County, Texas",8817,,779,8.8352047182
0500000US48085,48085,"Collin County, Texas",788580,,76897,9.7513251668
0500000US48087,48087,"Collingsworth County, Texas",3050,,249,8.1639344262
0500000US48089,48089,"Colorado County, Texas",20784,,4712,22.6712856043
0500000US48091,48091,"Comal County, Texas",108985,,23685,21.7323484883
0500000US48093,48093,"Comanche County, Texas",13875,,959,6.9117117117
0500000US48095,48095,"Concho County, Texas",4073,,252,6.1870856862
0500000US48097,48097,"Cooke County, Texas",38427,,7389,19.2286673433
0500000US48099,48099,"Coryell County, Texas",75728,,10219,13.4943481935
0500000US48101,48101,"Cottle County, Texas",1600,361,193,12.0625
0500000US48103,48103,"Crane County, Texas",4359,,195,4.473503097
0500000US48105,48105,"Crockett County, Texas",3669,204,169,4.6061597165
0500000US48107,48107,"Crosby County, Texas",6100,,395,6.4754098361
0500000US48109,48109,"Culberson County, Texas",2386,,114,4.7778709137
0500000US48111,48111,"Dallam County, Texas",6734,,1174,17.4339174339
0500000US48113,48113,"Dallas County, Texas",2379214,,108272,4.5507465911
0500000US48115,48115,"Dawson County, Texas",13761,,864,6.2786134729
0500000US48117,48117,"Deaf Smith County, Texas",19275,,1544,8.0103761349
0500000US48119,48119,"Delta County, Texas",5240,,374,7.1374045802
0500000US48121,48121,"Denton County, Texas",667934,,71280,10.6717130734
0500000US48123,48123,"DeWitt County, Texas",20156,,4661,23.1246279024
0500000US48125,48125,"Dickens County, Texas",2399,,157,6.5443934973
0500000US48127,48127,"Dimmit County, Texas",10054,,235,2.3373781579
0500000US48129,48129,"Donley County, Texas",3652,,706,19.3318729463
0500000US48131,48131,"Duval County, Texas",11821,,221,1.8695541832
0500000US48133,48133,"Eastland County, Texas",18519,,1256,6.7822236622
0500000US48135,48135,"Ector County, Texas",138193,,7073,5.1182042506
0500000US48137,48137,"Edwards County, Texas",2023,133,164,8.1067721206
0500000US48139,48139,"Ellis County, Texas",149712,,13686,9.1415517794
0500000US48141,48141,"El Paso County, Texas",801115,,19927,2.4874081749
0500000US48143,48143,"Erath County, Texas",38192,,3814,9.9863845832
0500000US48145,48145,"Falls County, Texas",17756,,2686,15.1272809191
0500000US48147,48147,"Fannin County, Texas",33867,,3572,10.5471402841
0500000US48149,48149,"Fayette County, Texas",24557,,5981,24.3555808934
0500000US48151,48151,"Fisher County, Texas",3963,,348,8.7812263437
0500000US48153,48153,"Floyd County, Texas",6439,,506,7.8583630999
0500000US48155,48155,"Foard County, Texas",1273,152,166,13.0400628437
0500000US48157,48157,"Fort Bend County, Texas",587666,,38054,6.4754469375
0500000US48159,48159,"Franklin County, Texas",10593,,795,7.5049561031
0500000US48161,48161,"Freestone County, Texas",19631,,1328,6.7648107585
0500000US48163,48163,"Frio County, Texas",17265,,467,2.7048942948
0500000US48165,48165,"Gaines County, Texas",17572,,3616,20.5781925791
0500000US48167,48167,"Galveston County, Texas",292874,,29641,10.1207345138
0500000US48169,48169,"Garza County, Texas",6295,361,214,3.3995234313
0500000US48171,48171,"Gillespie County, Texas",24777,,9242,37.3007224442
0500000US48173,48173,"Glasscock County, Texas",1255,118,356,28.3665338645
0500000US48175,48175,"Goliad County, Texas",7223,,1850,25.6126263325
0500000US48177,48177,"Gonzales County, Texas",19773,,2534,12.815455419
0500000US48179,48179,"Gray County, Texas",22731,,2205,9.7004091329
0500000US48181,48181,"Grayson County, Texas",120641,,12136,10.0595983123
0500000US48183,48183,"Gregg County, Texas",121451,,8685,7.1510321035
0500000US48185,48185,"Grimes County, Texas",26564,,2985,11.2370124981
0500000US48187,48187,"Guadalupe County, Texas",131945,,21842,16.5538671416
0500000US48189,48189,"Hale County, Texas",36153,,2474,6.843138882
0500000US48191,48191,"Hall County, Texas",3337,,144,4.3152532215
0500000US48193,48193,"Hamilton County, Texas",8448,,1512,17.8977272727
0500000US48195,48195,"Hansford County, Texas",5556,,673,12.1130309575
0500000US48197,48197,"Hardeman County, Texas",4124,,462,11.2027158099
0500000US48199,48199,"Hardin County, Texas",54497,,5790,10.6244380425
0500000US48201,48201,"Harris County, Texas",4101752,,218107,5.3174107064
0500000US48203,48203,"Harrison County, Texas",65958,,4638,7.0317474757
0500000US48205,48205,"Hartley County, Texas",6015,,1222,20.3158769742
0500000US48207,48207,"Haskell County, Texas",5891,,657,11.1526056697
0500000US48209,48209,"Hays County, Texas",158464,,22555,14.2335167609
0500000US48211,48211,"Hemphill County, Texas",3863,,368,9.5262749159
0500000US48213,48213,"Henderson County, Texas",78558,,4978,6.3367193666
0500000US48215,48215,"Hidalgo County, Texas",774820,,14045,1.8126790738
0500000US48217,48217,"Hill County, Texas",35079,,3503,9.9860315288
0500000US48219,48219,"Hockley County, Texas",22988,,1737,7.5561162346
0500000US48221,48221,"Hood County, Texas",51161,,5271,10.3027696878
0500000US48223,48223,"Hopkins County, Texas",35088,,2952,8.4131326949
0500000US48225,48225,"Houston County, Texas",23512,,1183,5.0314732902
0500000US48227,48227,"Howard County, Texas",34927,,1811,5.1851003522
0500000US48229,48229,"Hudspeth County, Texas",3407,,74,2.1719988259
0500000US48231,48231,"Hunt County, Texas",85955,,8442,9.8214181839
0500000US48233,48233,"Hutchinson County, Texas",21992,,2173,9.8808657694
0500000US48235,48235,"Irion County, Texas",1596,136,186,11.6541353383
0500000US48237,48237,"Jack County, Texas",9027,,529,5.8601971862
0500000US48239,48239,"Jackson County, Texas",14075,,2172,15.431616341
0500000US48241,48241,"Jasper County, Texas",35703,,3148,8.8171862308
0500000US48243,48243,"Jeff Davis County, Texas",2319,,259,11.1686071583
0500000US48245,48245,"Jefferson County, Texas",251627,,12747,5.0658315682
0500000US48247,48247,"Jim Hogg County, Texas",5257,,25,0.475556401
0500000US48249,48249,"Jim Wells County, Texas",41014,,2330,5.6809869801
0500000US48251,48251,"Johnson County, Texas",151174,,15560,10.2927752127
0500000US48253,48253,"Jones County, Texas",20137,,1325,6.5799274966
0500000US48255,48255,"Karnes County, Texas",14936,,1738,11.6363149438
0500000US48257,48257,"Kaufman County, Texas",103385,,9676,9.3591913721
0500000US48259,48259,"Kendall County, Texas",33745,,7626,22.5989035413
0500000US48261,48261,"Kenedy County, Texas",451,199,12,2.6607538803
0500000US48263,48263,"Kent County, Texas",829,96,110,13.2689987937
0500000US48265,48265,"Kerr County, Texas",49469,,8731,17.6494370212
0500000US48267,48267,"Kimble County, Texas",4577,,466,10.1813414901
0500000US48269,48269,"King County, Texas",227,65,31,13.6563876652
0500000US48271,48271,"Kinney County, Texas",3574,,421,11.7795187465
0500000US48273,48273,"Kleberg County, Texas",31925,,2049,6.4181675803
0500000US48275,48275,"Knox County, Texas",3713,,546,14.7050902235
0500000US48277,48277,"Lamar County, Texas",49740,,4125,8.2931242461
0500000US48279,48279,"Lamb County, Texas",13996,,592,4.2297799371
0500000US48281,48281,"Lampasas County, Texas",19837,,3100,15.6273630085
0500000US48283,48283,"La Salle County, Texas",6850,199,143,2.0875912409
0500000US48285,48285,"Lavaca County, Texas",19269,,4219,21.8952721989
0500000US48287,48287,"Lee County, Texas",16591,,4756,28.6661442951
0500000US48289,48289,"Leon County, Texas",16827,,1921,11.4161763832
0500000US48291,48291,"Liberty County, Texas",75662,,6928,9.1565118554
0500000US48293,48293,"Limestone County, Texas",23350,,2243,9.6059957173
0500000US48295,48295,"Lipscomb County, Texas",3324,,628,18.8929001203
0500000US48297,48297,"Live Oak County, Texas",11526,,1631,14.1506159986
0500000US48299,48299,"Llano County, Texas",19115,,3034,15.8723515564
0500000US48301,48301,"Loving County, Texas",85,53,2,2.3529411765
0500000US48303,48303,"Lubbock County, Texas",278339,,24531,8.8133535006
0500000US48305,48305,"Lynn County, Texas",5886,,451,7.6622494054
0500000US48307,48307,"McCulloch County, Texas",8281,,635,7.6681560198
0500000US48309,48309,"McLennan County, Texas",234626,,26854,11.4454493534
0500000US48311,48311,"McMullen County, Texas",696,133,108,15.5172413793
0500000US48313,48313,"Madison County, Texas",13590,,722,5.3127299485
0500000US48315,48315,"Marion County, Texas",10544,,553,5.2446889226
0500000US48317,48317,"Martin County, Texas",4804,,526,10.9492089925
0500000US48319,48319,"Mason County, Texas",3978,,1204,30.2664655606
0500000US48321,48321,"Matagorda County, Texas",36653,,3932,10.7276348457
0500000US48323,48323,"Maverick County, Texas",54107,,197,0.3640933705
0500000US48325,48325,"Medina County, Texas",46009,,6225,13.5299615293
0500000US48327,48327,"Menard County, Texas",2232,,160,7.1684587814
0500000US48329,48329,"Midland County, Texas",138472,,9790,7.0700213762
0500000US48331,48331,"Milam County, Texas",24691,,4577,18.5371187882
0500000US48333,48333,"Mills County, Texas",4880,,928,19.0163934426
0500000US48335,48335,"Mitchell County, Texas",9367,,748,7.9854809437
0500000US48337,48337,"Montague County, Texas",19737,,2083,10.5537822364
0500000US48339,48339,"Montgomery County, Texas",458339,,54688,11.9317797525
0500000US48341,48341,"Moore County, Texas",21765,,1365,6.2715368711
0500000US48343,48343,"Morris County, Texas",12914,,873,6.7601053121
0500000US48345,48345,"Motley County, Texas",1153,112,217,18.8204683435
0500000US48347,48347,"Nacogdoches County, Texas",64647,,4837,7.4821724133
0500000US48349,48349,"Navarro County, Texas",47739,,3537,7.4090366367
0500000US48351,48351,"Newton County, Texas",14372,,798,5.5524631227
0500000US48353,48353,"Nolan County, Texas",15104,,1430,9.467690678
0500000US48355,48355,"Nueces County, Texas",340568,,23101,6.783080031
0500000US48357,48357,"Ochiltree County, Texas",10314,,1070,10.3742485941
0500000US48359,48359,"Oldham County, Texas",2048,,453,22.119140625
0500000US48361,48361,"Orange County, Texas",82306,,4846,5.8877846087
0500000US48363,48363,"Palo Pinto County, Texas",28010,,1655,5.90860407
0500000US48365,48365,"Panola County, Texas",23814,,1522,6.3911984547
0500000US48367,48367,"Parker County, Texas",116820,,13835,11.8430063345
0500000US48369,48369,"Parmer County, Texas",10172,,702,6.9012976799
0500000US48371,48371,"Pecos County, Texas",15510,,480,3.0947775629
0500000US48373,48373,"Polk County, Texas",45618,,4125,9.0424832303
0500000US48375,48375,"Potter County, Texas",121099,,9598,7.9257467031
0500000US48377,48377,"Presidio County, Texas",7678,,239,3.112789789
0500000US48379,48379,"Rains County, Texas",10976,,1190,10.8418367347
0500000US48381,48381,"Randall County, Texas",121090,,16833,13.9012304897
0500000US48383,48383,"Reagan County, Texas",3384,,122,3.6052009456
0500000US48385,48385,"Real County, Texas",3326,,354,10.6434155141
0500000US48387,48387,"Red River County, Texas",12795,,892,6.9714732317
0500000US48389,48389,"Reeves County, Texas",13606,,424,3.1162722328
0500000US48391,48391,"Refugio County, Texas",7352,,957,13.0168661589
0500000US48393,48393,"Roberts County, Texas",992,116,221,22.2782258065
0500000US48395,48395,"Robertson County, Texas",16596,,1841,11.0930344661
0500000US48397,48397,"Rockwall County, Texas",78749,,7549,9.586153475
0500000US48399,48399,"Runnels County, Texas",10473,,1779,16.9865368089
0500000US48401,48401,"Rusk County, Texas",53211,,4032,7.5773806168
0500000US48403,48403,"Sabine County, Texas",10642,,905,8.5040405939
0500000US48405,48405,"San Augustine County, Texas",8898,,482,5.4169476287
0500000US48407,48407,"San Jacinto County, Texas",26482,,2416,9.1231780077
0500000US48409,48409,"San Patricio County, Texas",65352,,6939,10.617884686
0500000US48411,48411,"San Saba County, Texas",6037,,570,9.4417757164
0500000US48413,48413,"Schleicher County, Texas",3327,,333,10.0090171326
0500000US48415,48415,"Scurry County, Texas",16855,,1476,8.7570453871
0500000US48417,48417,"Shackelford County, Texas",3346,,191,5.708308428
0500000US48419,48419,"Shelby County, Texas",25602,,1112,4.343410671
0500000US48421,48421,"Sherman County, Texas",3040,,482,15.8552631579
0500000US48423,48423,"Smith County, Texas",209691,,15688,7.4814846608
0500000US48425,48425,"Somervell County, Texas",8444,,1100,13.0270014211
0500000US48427,48427,"Starr County, Texas",60882,,224,0.3679248382
0500000US48429,48429,"Stephens County, Texas",9561,,652,6.8193703587
0500000US48431,48431,"Sterling County, Texas",1223,152,92,7.5224856909
0500000US48433,48433,"Stonewall County, Texas",1447,96,131,9.0532135453
0500000US48435,48435,"Sutton County, Texas",4123,,301,7.3005093379
0500000US48437,48437,"Swisher County, Texas",7816,,511,6.5378710338
0500000US48439,48439,"Tarrant County, Texas",1814667,,142188,7.835487172
0500000US48441,48441,"Taylor County, Texas",131425,,12924,9.8337454822
0500000US48443,48443,"Terrell County, Texas",1001,204,59,5.8941058941
0500000US48445,48445,"Terry County, Texas",12561,,997,7.9372661412
0500000US48447,48447,"Throckmorton County, Texas",1626,136,124,7.6260762608
0500000US48449,48449,"Titus County, Texas",32045,,1725,5.3830550788
0500000US48451,48451,"Tom Green County, Texas",110434,,11579,10.484995563
0500000US48453,48453,"Travis County, Texas",1034842,,95853,9.262573417
0500000US48455,48455,"Trinity County, Texas",14466,,810,5.5993363749
0500000US48457,48457,"Tyler County, Texas",21638,,1751,8.0922451243
0500000US48459,48459,"Upshur County, Texas",39386,,3616,9.180927233
0500000US48461,48461,"Upton County, Texas",3300,,312,9.4545454545
0500000US48463,48463,"Uvalde County, Texas",26434,,1929,7.2974199894
0500000US48465,48465,"Val Verde County, Texas",48578,,2205,4.5390917699
0500000US48467,48467,"Van Zandt County, Texas",52507,,4918,9.3663701983
0500000US48469,48469,"Victoria County, Texas",87188,,12644,14.5019956875
0500000US48471,48471,"Walker County, Texas",67447,,6483,9.6119916379
0500000US48473,48473,"Waller County, Texas",42894,,4344,10.1272905301
0500000US48475,48475,"Ward County, Texas",10705,,487,4.5492760392
0500000US48477,48477,"Washington County, Texas",33628,,8568,25.4787676936
0500000US48479,48479,"Webb County, Texas",250320,,1179,0.4709971237
0500000US48481,48481,"Wharton County, Texas",41153,,4433,10.7719971813
0500000US48483,48483,"Wheeler County, Texas",5414,,629,11.6180273365
0500000US48485,48485,"Wichita County, Texas",131019,,14058,10.7297414879
0500000US48487,48487,"Wilbarger County, Texas",13451,,1000,7.4343914951
0500000US48489,48489,"Willacy County, Texas",21983,,405,1.8423327116
0500000US48491,48491,"Williamson County, Texas",426296,,55546,13.0299134873
0500000US48493,48493,"Wilson County, Texas",42999,,7049,16.3934044978
0500000US48495,48495,"Winkler County, Texas",7137,,324,4.5397225725
0500000US48497,48497,"Wise County, Texas",59351,,4673,7.8734983404
0500000US48499,48499,"Wood County, Texas",41927,,3813,9.0943783242
0500000US48501,48501,"Yoakum County, Texas",7918,,443,5.5948471836
0500000US48503,48503,"Young County, Texas",18368,,1416,7.7090592334
0500000US48505,48505,"Zapata County, Texas",14014,,209,1.4913657771
0500000US48507,48507,"Zavala County, Texas",11753,,212,1.8037947758
0500000US49001,49001,"Beaver County, Utah",6527,,815,12.4865941474
0500000US49003,49003,"Box Elder County, Utah",49660,,3840,7.7325815546
0500000US49005,49005,"Cache County, Utah",112095,,8129,7.2518845622
0500000US49007,49007,"Carbon County, Utah",21153,,2106,9.956034605
0500000US49009,49009,"Daggett County, Utah",897,101,78,8.6956521739
0500000US49011,49011,"Davis County, Utah",306664,,24815,8.0919181906
0500000US49013,49013,"Duchesne County, Utah",18537,,1350,7.2827318336
0500000US49015,49015,"Emery County, Utah",10902,,852,7.8150798019
0500000US49017,49017,"Garfield County, Utah",5107,,417,8.165263364
0500000US49019,49019,"Grand County, Utah",9183,,1190,12.9587280845
0500000US49021,49021,"Iron County, Utah",45984,,4162,9.0509742519
0500000US49023,49023,"Juab County, Utah",10233,,636,6.2151861624
0500000US49025,49025,"Kane County, Utah",7093,,544,7.6695333427
0500000US49027,49027,"Millard County, Utah",12436,,536,4.3100675458
0500000US49029,49029,"Morgan County, Utah",9485,,659,6.9478123353
0500000US49031,49031,"Piute County, Utah",1699,101,132,7.7692760447
0500000US49033,49033,"Rich County, Utah",2264,,259,11.4399293286
0500000US49035,49035,"Salt Lake County, Utah",1032226,,77679,7.5253868823
0500000US49037,49037,"San Juan County, Utah",14707,,671,4.5624532536
0500000US49039,49039,"Sanpete County, Utah",27645,,1859,6.7245433171
0500000US49041,49041,"Sevier County, Utah",20759,,1589,7.6545112963
0500000US49043,49043,"Summit County, Utah",36598,,2770,7.5687196022
0500000US49045,49045,"Tooele County, Utah",58158,,4455,7.6601671309
0500000US49047,49047,"Uintah County, Utah",32809,,2675,8.1532506324
0500000US49049,49049,"Utah County, Utah",516571,,38710,7.4936455976
0500000US49051,49051,"Wasatch County, Utah",23661,,1844,7.7934153248
0500000US49053,49053,"Washington County, Utah",139484,,12310,8.8253849904
0500000US49055,49055,"Wayne County, Utah",2756,,122,4.4267053701
0500000US49057,49057,"Weber County, Utah",230940,,15843,6.8602234347
0500000US50001,50001,"Addison County, Vermont",36814,,2406,6.535557125
0500000US50003,50003,"Bennington County, Vermont",36990,,3104,8.3914571506
0500000US50005,50005,"Caledonia County, Vermont",31170,,1531,4.9117741418
0500000US50007,50007,"Chittenden County, Vermont",156696,,10913,6.9644407005
0500000US50009,50009,"Essex County, Vermont",6316,,224,3.5465484484
0500000US50011,50011,"Franklin County, Vermont",47853,,1915,4.0018389652
0500000US50013,50013,"Grand Isle County, Vermont",7032,,401,5.7025028441
0500000US50015,50015,"Lamoille County, Vermont",24471,,1538,6.2849903968
0500000US50017,50017,"Orange County, Vermont",28980,,1773,6.1180124224
0500000US50019,50019,"Orleans County, Vermont",27198,,1096,4.0297080668
0500000US50021,50021,"Rutland County, Vermont",61599,,3554,5.7695741814
0500000US50023,50023,"Washington County, Vermont",59462,,3105,5.2218223403
0500000US50025,50025,"Windham County, Vermont",44310,,3407,7.689009253
0500000US50027,50027,"Windsor County, Vermont",56607,,3859,6.8171780875
0500000US51001,51001,"Accomack County, Virginia",33454,,1537,4.5943683864
0500000US51003,51003,"Albemarle County, Virginia",99484,,8395,8.4385428813
0500000US51005,51005,"Alleghany County, Virginia",16297,,1761,10.8056697552
0500000US51007,51007,"Amelia County, Virginia",12674,,1084,8.552943033
0500000US51009,51009,"Amherst County, Virginia",32301,,2263,7.0059750472
0500000US51011,51011,"Appomattox County, Virginia",14952,,813,5.437399679
0500000US51013,51013,"Arlington County, Virginia",209077,,16274,7.7837351789
0500000US51015,51015,"Augusta County, Virginia",73662,,10216,13.8687518666
0500000US51017,51017,"Bath County, Virginia",4713,,413,8.7629959686
0500000US51019,51019,"Bedford County, Virginia",68750,,6147,8.9410909091
0500000US51021,51021,"Bland County, Virginia",6827,,719,10.5317123187
0500000US51023,51023,"Botetourt County, Virginia",33074,,3346,10.1167079881
0500000US51025,51025,"Brunswick County, Virginia",17372,,586,3.3732443012
0500000US51027,51027,"Buchanan County, Virginia",24071,,1200,4.9852519629
0500000US51029,51029,"Buckingham County, Virginia",17071,,582,3.4092906098
0500000US51031,51031,"Campbell County, Virginia",54797,,4046,7.3836158914
0500000US51033,51033,"Caroline County, Virginia",28510,,2131,7.4745703262
0500000US51035,51035,"Carroll County, Virginia",29989,,1889,6.2989762913
0500000US51036,51036,"Charles City County, Virginia",7226,,273,3.7780238029
0500000US51037,51037,"Charlotte County, Virginia",12546,,748,5.9620596206
0500000US51041,51041,"Chesterfield County, Virginia",316895,,26632,8.404045504
0500000US51043,51043,"Clarke County, Virginia",14143,,1848,13.0665346815
0500000US51045,51045,"Craig County, Virginia",5186,,624,12.0323949094
0500000US51047,51047,"Culpeper County, Virginia",46894,,5728,12.2147822749
0500000US51049,51049,"Cumberland County, Virginia",9951,,453,4.5523063009
0500000US51051,51051,"Dickenson County, Virginia",15877,,1587,9.9955911066
0500000US51053,51053,"Dinwiddie County, Virginia",27926,,1313,4.7017116665
0500000US51057,51057,"Essex County, Virginia",11130,,553,4.9685534591
0500000US51059,51059,"Fairfax County, Virginia",1083770,,80485,7.4263912085
0500000US51061,51061,"Fauquier County, Virginia",65495,,7934,12.1139018246
0500000US51063,51063,"Floyd County, Virginia",15268,,1554,10.1781503799
0500000US51065,51065,"Fluvanna County, Virginia",25749,,3094,12.0160006214
0500000US51067,51067,"Franklin County, Virginia",56012,,5119,9.1391130472
0500000US51069,51069,"Frederick County, Virginia",78397,,11995,15.3003303698
0500000US51071,51071,"Giles County, Virginia",17149,,1702,9.9247769549
0500000US51073,51073,"Gloucester County, Virginia",36821,,3324,9.0274571576
0500000US51075,51075,"Goochland County, Virginia",21496,,1740,8.0945292147
0500000US51077,51077,"Grayson County, Virginia",15535,,1159,7.4605728999
0500000US51079,51079,"Greene County, Virginia",18453,,1606,8.7031918929
0500000US51081,51081,"Greensville County, Virginia",12127,,225,1.8553640637
0500000US51083,51083,"Halifax County, Virginia",36140,,1371,3.7935805202
0500000US51085,51085,"Hanover County, Virginia",99964,,8845,8.8481853467
0500000US51087,51087,"Henrico County, Virginia",307576,,21756,7.0733737353
0500000US51089,51089,"Henry County, Virginia",53971,,2296,4.2541364807
0500000US51091,51091,"Highland County, Virginia",2317,,521,22.4859732413
0500000US51093,51093,"Isle of Wight County, Virginia",35240,,2749,7.8007945516
0500000US51095,51095,"James City County, Virginia",66939,,6752,10.0867954406
0500000US51097,51097,"King and Queen County, Virginia",6968,,470,6.7451205511
0500000US51099,51099,"King George County, Virginia",23739,,2875,12.1108724041
0500000US51101,51101,"King William County, Virginia",15861,,1226,7.7296513461
0500000US51103,51103,"Lancaster County, Virginia",11371,,874,7.6862193299
0500000US51105,51105,"Lee County, Virginia",25528,,1881,7.3683798182
0500000US51107,51107,"Loudoun County, Virginia",314980,,30292,9.6171185472
0500000US51109,51109,"Louisa County, Virginia",33083,,2962,8.9532388236
0500000US51111,51111,"Lunenburg County, Virginia",12838,,592,4.6113101729
0500000US51113,51113,"Madison County, Virginia",13270,,1483,11.1755840241
0500000US51115,51115,"Mathews County, Virginia",8965,,857,9.5593976576
0500000US51117,51117,"Mecklenburg County, Virginia",32548,,1546,4.7499078284
0500000US51119,51119,"Middlesex County, Virginia",10855,,1033,9.5163519116
0500000US51121,51121,"Montgomery County, Virginia",94179,,10771,11.4367321802
0500000US51125,51125,"Nelson County, Virginia",15000,,798,5.32
0500000US51127,51127,"New Kent County, Virginia",18460,,1629,8.8244853738
0500000US51131,51131,"Northampton County, Virginia",12408,,485,3.9087685364
0500000US51133,51133,"Northumberland County, Virginia",12389,,954,7.7003793688
0500000US51135,51135,"Nottoway County, Virginia",15875,,976,6.1480314961
0500000US51137,51137,"Orange County, Virginia",33625,,4701,13.980669145
0500000US51139,51139,"Page County, Virginia",24038,,3505,14.5810799567
0500000US51141,51141,"Patrick County, Virginia",18513,,875,4.7264084697
0500000US51143,51143,"Pittsylvania County, Virginia",63318,,2606,4.1157332828
0500000US51145,51145,"Powhatan County, Virginia",28003,,2203,7.8670142485
0500000US51147,51147,"Prince Edward County, Virginia",23017,,1524,6.6211930312
0500000US51149,51149,"Prince George County, Virginia",36013,,2396,6.6531530281
0500000US51153,51153,"Prince William County, Virginia",404011,,30370,7.5171220586
0500000US51155,51155,"Pulaski County, Virginia",34869,,3184,9.1313200837
0500000US51157,51157,"Rappahannock County, Virginia",7440,,1003,13.4811827957
0500000US51159,51159,"Richmond County, Virginia",9234,,461,4.9924193199
0500000US51161,51161,"Roanoke County, Virginia",92432,,10396,11.2471871213
0500000US51163,51163,"Rockbridge County, Virginia",22357,,2566,11.4773896319
0500000US51165,51165,"Rockingham County, Virginia",76353,,12078,15.8186318809
0500000US51167,51167,"Russell County, Virginia",28773,,2244,7.7989782087
0500000US51169,51169,"Scott County, Virginia",23061,,1601,6.942456962
0500000US51171,51171,"Shenandoah County, Virginia",42076,,7684,18.2621922236
0500000US51173,51173,"Smyth County, Virginia",32103,,2042,6.3607762514
0500000US51175,51175,"Southampton County, Virginia",18576,,509,2.7400947459
0500000US51177,51177,"Spotsylvania County, Virginia",122854,,11316,9.2109333029
0500000US51179,51179,"Stafford County, Virginia",129446,,11864,9.1652117485
0500000US51181,51181,"Surry County, Virginia",6988,,255,3.6491127647
0500000US51183,51183,"Sussex County, Virginia",12095,,279,2.3067383216
0500000US51185,51185,"Tazewell County, Virginia",44846,,4485,10.0008919413
0500000US51187,51187,"Warren County, Virginia",37567,,5334,14.1986317779
0500000US51191,51191,"Washington County, Virginia",54691,,5131,9.3817995648
0500000US51193,51193,"Westmoreland County, Virginia",17468,,1274,7.2933363865
0500000US51195,51195,"Wise County, Virginia",41361,,2670,6.4553564952
0500000US51197,51197,"Wythe County, Virginia",29203,,2689,9.2079580865
0500000US51199,51199,"York County, Virginia",65503,,6622,10.1094606354
0500000US51510,51510,"Alexandria city, Virginia",140337,,10516,7.493390909
0500000US51515,51515,"Bedford city, Virginia",6103,,464,7.6028182861
0500000US51520,51520,"Bristol city, Virginia",17747,,1498,8.4408632445
0500000US51530,51530,"Buena Vista city, Virginia",6679,,425,6.3632280281
0500000US51540,51540,"Charlottesville city, Virginia",43223,,3201,7.4057793304
